id,name,priority,who,time,status
T1766,Corporis corrupti doloremque porro architecto blanditiis,MUST,Joe,15,TODO
T1767,Omnis qui quisquam,COULD,Mike,10,DONE
T1768,Facere praesentium cupiditate consequuntur,COULD,Natasha,10,DOING
T1769,Quidem sit iste laboriosam iusto ea,COULD,Joe,7,DONE
T1770,Nostrum est eum officiis rem,WISH,Mike,10,DONE
T1771,Alias omnis libero ullam ex,COULD,Natasha,15,DONE
T1772,Eligendi voluptatem,WISH,Natasha,10,DONE
T1773,Temporibus asperiores,SHOULD,Mike,15,DONE
T1774,Dolor recusandae magni,COULD,Joe,1,DONE
T1775,Consequatur architecto culpa,COULD,Natasha,1,DONE
T1776,Distinctio praesentium eveniet quibusdam quo,COULD,Natasha,7,TODO
T1777,Corrupti est repellat quam quod molestiae provident porro,SHOULD,Mike,10,TODO
T1778,Praesentium aut aperiam fugiat error,MUST,Joe,1,DONE
T1779,Incidunt ratione delectus ullam necessitatibus laborum,COULD,Joe,10,DONE
T1780,Dolorum quidem fugit,WISH,Joe,10,DONE
T1781,Quibusdam laboriosam aperiam cum,COULD,Mike,10,DONE
T1782,Soluta laudantium et porro,WISH,Joe,10,DONE
T1783,Esse iste quae officia ex,COULD,Mike,2,DONE
T1784,Et id alias,WISH,Mike,2,DONE
T1785,Optio dolore,MUST,Joe,1,DONE
T1786,Magni illum veniam cum,COULD,Joe,10,DONE
T1787,Cum adipisci dicta vitae,COULD,Natasha,2,DONE
T1788,Necessitatibus natus,COULD,Joe,1,DONE
T1789,Eum necessitatibus eveniet dicta nihil,SHOULD,Natasha,15,DONE
T1790,Consectetur cupiditate dolore,SHOULD,Joe,1,DONE
T1791,Sint maiores tenetur eius recusandae,COULD,Natasha,1,DONE
T1792,Occaecati voluptate exercitationem porro recusandae molestiae,COULD,Joe,1,TODO
T1793,Fuga tempora illo dicta iure reiciendis labore saepe reiciendis,WISH,Mike,2,DONE
T1794,Qui tempore sed dicta necessitatibus quaerat,WISH,Joe,15,DONE
T1795,Quasi facere quibusdam quasi neque,WISH,Joe,10,DONE
T1796,Beatae molestiae,COULD,Joe,15,TODO
T1797,Repellendus incidunt dicta recusandae harum,SHOULD,Joe,2,DONE
T1798,Iste officia impedit eius asperiores,WISH,Natasha,10,DONE
T1799,Nulla nesciunt aspernatur atque sapiente laboriosam,WISH,Joe,10,DONE
T1800,Saepe cumque assumenda perferendis,MUST,Joe,10,TODO
T1801,Corrupti natus pariatur commodi quasi nulla ducimus atque magni,SHOULD,Joe,2,DOING
T1802,Eaque vel perspiciatis velit magnam,COULD,Joe,10,DONE
T1803,Reiciendis nulla consequatur,COULD,Natasha,10,DONE
T1804,Omnis sapiente porro,COULD,Natasha,2,DONE
T1805,Commodi reiciendis nesciunt accusamus,COULD,Natasha,10,DONE
T1806,Et provident unde magnam eveniet culpa blanditiis,SHOULD,Natasha,1,TODO
T1807,Iste laboriosam quisquam,MUST,Natasha,15,TODO
T1808,Odit provident facilis perspiciatis consequuntur distinctio pariatur,SHOULD,Joe,2,TODO
T1809,Ipsum mollitia,COULD,Joe,2,DONE
T1810,Architecto consectetur odit sit eius quod,SHOULD,Mike,15,DONE
T1811,Expedita id possimus quas reiciendis,WISH,Joe,15,DONE
T1812,Quis minima optio tenetur accusamus ex qui iusto quod excepturi,COULD,Natasha,15,DONE
T1813,Optio minus nesciunt exercitationem,COULD,Mike,7,TODO
T1814,Eius id,SHOULD,Joe,10,DONE
T1815,Vel fugiat dolorum commodi distinctio,COULD,Joe,15,DONE
T1816,Est dignissimos odio,SHOULD,Mike,1,DONE
T1817,Itaque similique recusandae deserunt,COULD,Joe,10,TODO
T1818,Inventore doloribus molestias iure ullam exercitationem repellendus aliquam,COULD,Natasha,10,DONE
T1819,Ex voluptatem blanditiis,WISH,Natasha,10,DONE
T1820,Magnam ratione nemo,COULD,Natasha,1,TODO
T1821,Quis excepturi voluptate quis aut earum,WISH,Joe,10,DONE
T1822,Tenetur quae amet,SHOULD,Joe,1,TODO
T1823,Corrupti doloribus sed nemo impedit molestiae quia expedita veniam impedit,COULD,Joe,10,DONE
T1824,Doloribus nemo odit,SHOULD,Joe,2,DONE
T1825,Vel explicabo officiis nemo,COULD,Natasha,10,DONE
T1826,Distinctio quos molestias aliquam quo,WISH,Mike,1,TODO
T1827,Repellat magnam at distinctio,WISH,Joe,15,DONE
T1828,Officia maiores ipsum atque accusantium eveniet earum odit,COULD,Mike,10,DONE
T1829,Vitae perspiciatis,SHOULD,Natasha,2,DONE
T1830,A ipsam enim tempora voluptatibus minima,COULD,Joe,10,DONE
T1831,Magnam iste et,SHOULD,Joe,10,DONE
T1832,Quae quidem est enim ratione ad reiciendis labore,WISH,Natasha,10,TODO
T1833,Expedita ex dignissimos atque,WISH,Joe,10,DONE
T1834,Sapiente quos ab eos,COULD,Joe,7,DONE
T1835,Eos ratione magnam nesciunt tenetur quo,COULD,Mike,15,DONE
T1836,Provident quae molestiae quis eveniet nulla ut aperiam,COULD,Natasha,15,DONE
T1837,Ducimus ea,WISH,Mike,2,DONE
T1838,Molestias commodi voluptate magnam,COULD,Joe,15,DONE
T1839,Ipsum fuga,WISH,Joe,1,DONE
T1840,Ex perspiciatis consectetur iste ipsam est enim consequatur tempore iusto temporibus,COULD,Joe,1,DONE
T1841,Eveniet facere quasi vel,WISH,Natasha,10,DONE
T1842,Alias saepe delectus eos praesentium,WISH,Joe,2,DONE
T1843,Velit illum deleniti laboriosam,COULD,Joe,2,TODO
T1844,Labore doloribus nostrum numquam architecto aut dolores natus quibusdam,MUST,Joe,10,DOING
T1845,Tempore molestias quidem,MUST,Joe,1,DONE
T1846,Repellat delectus fugit ad nulla,WISH,Natasha,10,DONE
T1847,Dolor quod sapiente ad doloremque nesciunt corporis,SHOULD,Natasha,10,TODO
T1848,Non molestiae voluptatum totam,WISH,Joe,15,DOING
T1849,Sunt blanditiis nobis odit earum,COULD,Joe,1,DONE
T1850,Provident laudantium blanditiis,COULD,Joe,1,TODO
T1851,Voluptas et eum repellendus fugiat,COULD,Joe,1,DONE
T1852,Mollitia molestiae dolores accusamus quaerat quas,SHOULD,Natasha,1,DONE
T1853,Consequatur animi repellat adipisci iusto,SHOULD,Mike,10,DONE
T1854,Id dolor maxime,COULD,Natasha,10,DONE
T1855,Dignissimos quae ipsum assumenda laudantium praesentium,COULD,Natasha,1,DONE
T1856,Fugit iste molestiae asperiores quia debitis,COULD,Natasha,10,DONE
T1857,Est voluptatum fugit occaecati quo,SHOULD,Joe,2,DONE
T1858,Sequi nam dolorem assumenda mollitia,COULD,Joe,15,DONE
T1859,Labore libero,SHOULD,Joe,2,DONE
T1860,Dolorum dolores qui sunt sequi laborum,COULD,Mike,2,DONE
T1861,Vero repellendus recusandae porro odit nostrum nisi at,WISH,Mike,10,DONE
T1862,Nesciunt earum sed eos nostrum incidunt nam,COULD,Natasha,10,DONE
T1863,Ratione vitae autem exercitationem expedita minima explicabo vero tempora praesentium,COULD,Joe,7,TODO
T1864,Est praesentium vel laboriosam,WISH,Joe,2,DONE
T1865,Unde nostrum hic rem quaerat cum itaque ducimus,COULD,Joe,15,DONE
T1866,Natus excepturi odit,COULD,Natasha,1,DONE
T1867,Blanditiis suscipit eum accusantium tempora occaecati,SHOULD,Mike,10,DONE
T1868,Quibusdam ea labore qui minus explicabo,COULD,Mike,1,DONE
T1869,Ipsam exercitationem,MUST,Joe,10,TODO
T1870,Est placeat reprehenderit amet accusantium,COULD,Natasha,10,DONE
T1871,Excepturi illo dolores quasi,COULD,Joe,2,DONE
T1872,Velit dolorem quo,MUST,Joe,1,DONE
T1873,Doloribus quos nisi,WISH,Joe,1,DONE
T1874,Minus alias repellat repellendus natus,SHOULD,Joe,1,DONE
T1875,Ab qui est vero reiciendis doloribus cum,WISH,Joe,7,DONE
T1876,Laudantium error dolorem eos autem optio facilis,SHOULD,Mike,10,DONE
T1877,Sed adipisci occaecati laudantium corporis sint repellat cumque neque dignissimos,WISH,Joe,10,DOING
T1878,Error minima esse possimus nisi maxime,MUST,Joe,10,TODO
T1879,Qui qui illum qui autem temporibus,SHOULD,Joe,10,DONE
T1880,Laborum sequi,WISH,Joe,15,DONE
T1881,Dicta illum eius recusandae quam harum,MUST,Joe,1,DONE
T1882,Assumenda iure natus architecto pariatur,MUST,Mike,2,DONE
T1883,Nisi itaque corporis,WISH,Mike,1,DONE
T1884,Consequatur dignissimos nam at labore cupiditate alias reprehenderit,MUST,Joe,1,DONE
T1885,Error temporibus deserunt,SHOULD,Natasha,1,DONE
T1886,Impedit adipisci accusantium itaque ad libero similique,WISH,Joe,15,DONE
T1887,Tempora voluptatum itaque possimus amet at temporibus illo vel alias quisquam,MUST,Natasha,7,DONE
T1888,Error vel sapiente,COULD,Mike,2,DONE
T1889,Optio repellendus atque,WISH,Mike,1,TODO
T1890,Error dolor ipsum deserunt sint,WISH,Joe,10,DOING
T1891,Occaecati ad perferendis natus culpa odio deserunt,MUST,Joe,2,DONE
T1892,Cupiditate optio,SHOULD,Natasha,15,DOING
T1893,Iure ut,WISH,Natasha,1,DONE
T1894,Maiores error ea sed eveniet aspernatur magnam laboriosam,MUST,Joe,10,TODO
T1895,Inventore quasi iusto aspernatur error,COULD,Joe,10,DONE
T1896,Dignissimos sit officiis assumenda,WISH,Joe,3,DOING
T1897,Nostrum repellendus commodi,COULD,Joe,15,TODO
T1898,Debitis reiciendis nisi,COULD,Natasha,10,DONE
T1899,Nesciunt ratione nihil tenetur rerum,SHOULD,Natasha,2,DONE
T1900,Totam reiciendis deserunt maxime qui officia explicabo doloremque ut,COULD,Natasha,15,TODO
T1901,Ab consequuntur laboriosam inventore,WISH,Natasha,1,DONE
T1902,Explicabo earum quibusdam natus delectus ratione accusantium animi aperiam,SHOULD,Mike,1,DONE
T1903,Neque facilis nihil quia voluptas dignissimos earum quod,MUST,Natasha,7,DONE
T1904,Tempora mollitia doloribus omnis amet doloremque reprehenderit ea eaque nam,SHOULD,Natasha,1,TODO
T1905,Assumenda ducimus dignissimos debitis,WISH,Natasha,2,DONE
T1906,Laboriosam temporibus eveniet ex rerum quasi ipsa,WISH,Joe,2,DONE
T1907,Provident aut rerum fuga amet adipisci eveniet,COULD,Mike,10,DONE
T1908,Sequi rerum quibusdam ratione quibusdam dolorem nobis,SHOULD,Natasha,2,DONE
T1909,Assumenda repudiandae beatae nemo,COULD,Natasha,1,DONE
T1910,Sed tempora,COULD,Mike,2,DONE
T1911,Quo doloribus repudiandae cum,SHOULD,Joe,10,DONE
T1912,Facere odio modi earum voluptate autem,SHOULD,Mike,1,DONE
T1913,Quia id voluptatem vitae suscipit harum veritatis illum labore,WISH,Mike,7,DONE
T1914,Error totam dolore temporibus facere,MUST,Joe,10,DONE
T1915,Possimus fuga,COULD,Joe,2,DONE
T1916,Consequatur rem vitae,SHOULD,Natasha,10,DONE
T1917,Corporis beatae dolorum,COULD,Joe,15,DOING
T1918,Maxime dolores autem iste quasi consectetur,SHOULD,Joe,15,TODO
T1919,Debitis velit harum unde,COULD,Joe,15,DONE
T1920,Modi alias,WISH,Mike,7,DONE
T1921,Nostrum vitae commodi error,COULD,Joe,15,DONE
T1922,Rerum earum architecto animi,SHOULD,Joe,7,TODO
T1923,Quisquam adipisci,SHOULD,Natasha,1,DONE
T1924,Natus in commodi cumque,MUST,Mike,1,DOING
T1925,A praesentium at velit et quod,WISH,Joe,15,DONE
T1926,Rem ex aliquid dignissimos accusamus voluptatem unde,SHOULD,Mike,10,DONE
T1927,Debitis et non porro aperiam nihil debitis,COULD,Joe,2,DONE
T1928,Libero sequi perspiciatis,COULD,Joe,15,DONE
T1929,Esse ducimus assumenda molestias quod,WISH,Mike,1,DONE
T1930,Odit pariatur mollitia odit,WISH,Natasha,10,TODO
T1931,Quasi perferendis,SHOULD,Natasha,7,DONE
T1932,Quod aliquam illum,SHOULD,Natasha,1,TODO
T1933,Odio dolorem error aut tempore quam iusto,WISH,Joe,15,DONE
T1934,Explicabo molestias necessitatibus,COULD,Natasha,1,DONE
T1935,Voluptatibus at dolorem itaque,SHOULD,Natasha,7,DONE
T1936,Accusantium commodi rerum,SHOULD,Joe,15,DONE
T1937,Cum eligendi reiciendis labore,WISH,Joe,10,DONE
T1938,Ab neque ullam fugit natus earum,WISH,Mike,10,DONE
T1939,Consectetur repellat laborum modi minima labore repudiandae,SHOULD,Joe,15,DONE
T1940,Culpa fuga libero,WISH,Joe,2,DONE
T1941,Dignissimos blanditiis reiciendis modi,COULD,Natasha,10,TODO
T1942,Quis quis quibusdam provident quisquam,SHOULD,Joe,2,DONE
T1943,Officiis non fuga eos,WISH,Joe,10,DONE
T1944,Magnam adipisci quam nostrum quod fuga maxime perspiciatis,COULD,Mike,1,DONE
T1945,Doloremque facere assumenda itaque,SHOULD,Joe,15,DONE
T1946,Magni beatae sint asperiores tempore illum exercitationem cupiditate,WISH,Joe,1,DONE
T1947,Rerum reprehenderit ullam alias facilis adipisci explicabo,COULD,Joe,10,DONE
T1948,Repellendus labore nesciunt libero,WISH,Joe,10,DONE
T1949,Placeat facilis neque aliquid illum,SHOULD,Joe,10,DONE
T1950,Maxime molestias vero soluta,COULD,Joe,15,DONE
T1951,Eum repudiandae possimus cumque,SHOULD,Mike,7,DONE
T1952,Aliquam adipisci quasi delectus adipisci vel consequatur minima,WISH,Joe,1,DONE
T1953,Repudiandae ab in quo,WISH,Natasha,1,TODO
T1954,Eligendi unde,WISH,Mike,15,DONE
T1955,Excepturi nesciunt debitis dignissimos cum dolorum,COULD,Mike,10,DOING
T1956,Accusamus eaque dignissimos pariatur distinctio soluta odio,COULD,Joe,10,DONE
T1957,Recusandae laudantium ea voluptas voluptatum,WISH,Natasha,2,DONE
T1958,Est repellendus reiciendis voluptas,WISH,Mike,10,TODO
T1959,Nulla consequuntur quae maiores illo quam officia,COULD,Joe,2,TODO
T1960,Quibusdam assumenda accusantium eligendi excepturi nostrum,COULD,Mike,2,TODO
T1961,Aliquam perferendis debitis harum maiores aut reprehenderit,SHOULD,Joe,15,DONE
T1962,Quasi expedita,WISH,Joe,10,DONE
T1963,Totam aperiam,COULD,Joe,2,DONE
T1964,A iste distinctio,WISH,Mike,2,DONE
T1965,Officia velit dolore eligendi quibusdam at,COULD,Joe,1,TODO
T1966,Non corrupti at a quia at,COULD,Natasha,10,DONE
T1967,Ea cupiditate eaque ad earum,SHOULD,Natasha,7,DOING
T1968,Delectus nostrum in qui nihil cumque,WISH,Joe,10,DONE
T1969,Officiis veniam sint nemo quas,COULD,Mike,15,DONE
T1970,Ipsa distinctio iusto illum aliquid,WISH,Natasha,7,TODO
T1971,Voluptas perferendis animi voluptate accusantium voluptatem deserunt,COULD,Joe,2,DONE
T1972,Beatae facilis quas pariatur,SHOULD,Mike,10,DONE
T1973,Magni dolores voluptate natus voluptate,WISH,Natasha,15,DONE
T1974,Corporis consequatur et consequatur ab,WISH,Natasha,1,DONE
T1975,Laboriosam exercitationem velit eaque quia velit,WISH,Natasha,10,DONE
T1976,Quis consequuntur cum minus id,SHOULD,Natasha,1,TODO
T1977,Rerum aperiam laudantium quibusdam quisquam placeat dolorem nobis delectus vel,MUST,Joe,2,DONE
T1978,Esse adipisci praesentium,SHOULD,Natasha,15,DONE
T1979,Voluptatem at fuga consequatur eveniet repudiandae corrupti in quisquam cumque,COULD,Joe,2,TODO
T1980,Perspiciatis facilis perspiciatis quas molestias pariatur rerum,COULD,Natasha,15,DOING
T1981,Natus tempora numquam iste,COULD,Natasha,15,DONE
T1982,Temporibus sit excepturi voluptatibus distinctio perferendis vel repudiandae officiis placeat,COULD,Natasha,10,DONE
T1983,Quam reiciendis,WISH,Joe,1,DONE
T1984,In libero doloremque repellat eveniet aut eius repellat,WISH,Joe,10,DONE
T1985,Tempore natus,SHOULD,Joe,10,DONE
T1986,Fugiat aliquam voluptate officia,WISH,Joe,1,DONE
T1987,Porro repellat doloribus rem libero sit,WISH,Joe,1,DOING
T1988,Deleniti qui itaque,COULD,Joe,10,DONE
T1989,Neque possimus vero aspernatur,WISH,Joe,2,DOING
T1990,Dignissimos maiores doloribus eveniet,MUST,Mike,10,DONE
T1991,Culpa et sunt minus repellendus,COULD,Joe,2,TODO
T1992,Asperiores blanditiis,WISH,Natasha,15,DONE
T1993,Consequuntur alias reiciendis nisi a,COULD,Natasha,10,TODO
T1994,Perspiciatis aspernatur quibusdam officia,COULD,Joe,7,DONE
T1995,Voluptate veritatis accusantium,COULD,Joe,1,DONE
T1996,Sequi doloribus perspiciatis ab dolore rem occaecati ut odio,SHOULD,Mike,1,DONE
T1997,Tempore quidem maiores odio,SHOULD,Joe,7,TODO
T1998,Quisquam eaque sint at ea quam,WISH,Mike,15,DOING
T1999,Laborum soluta repellat iure,COULD,Joe,10,DONE
